city,province,industry_code,industry,year,pilot_zone,pilot_year,post_pilot,years_since_pilot,ai_exposure_ex_ante,robot_compatibility,smart_factory_count,smart_factory_excellence_count,industrial_ai_patents,machine_vision_patents,robotics_patents,predictive_maintenance_patents,digital_twin_patents,quality_inspection_patents,process_control_patents,industrial_ai_procurement_count,industrial_ai_procurement_value,aid_equal_index,procurement_layer_status,source_coverage_flags
Wuhan,Hubei,electrical_machinery,electrical_machinery,2025,1,2020.0,1,5.0,1.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3417230053915109,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,electronics,electronics,2024,1,2020.0,1,4.0,1.625,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.1964651016390375,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,electronics,electronics,2025,1,2020.0,1,5.0,1.625,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.6496025038251678,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,food_processing,food_processing,2025,1,2020.0,1,5.0,0.5,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.47013510948697035,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,industrial_machinery,industrial_machinery,2024,1,2020.0,1,4.0,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.5469760043472821,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,industrial_machinery,industrial_machinery,2025,1,2020.0,1,5.0,1.5,2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1.3672699010680869,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,logistics_equipment,logistics_equipment,2015,1,2020.0,0,-5.0,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wuhan,Hubei,logistics_equipment,logistics_equipment,2016,1,2020.0,0,-4.0,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wuhan,Hubei,robotics,robotics,2020,1,2020.0,1,0.0,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.8761712049182329,pending,patents=1;smart_factories=0;procurement=pending
Wuhan,Hubei,semiconductors,semiconductors,2017,1,2020.0,0,-3.0,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Wuhan,Hubei,shipbuilding,shipbuilding,2021,1,2020.0,1,1.0,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.24505369924412707,pending,patents=1;smart_factories=0;procurement=pending
Wuhan,Hubei,shipbuilding,shipbuilding,2024,1,2020.0,1,4.0,1.125,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.018484998151061943,pending,patents=0;smart_factories=1;procurement=pending
Wuhan,Hubei,steel_and_metals,steel_and_metals,2023,1,2020.0,1,3.0,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.3231678089706168,pending,patents=1;smart_factories=0;procurement=pending
Wuhu,Anhui,automotive_and_nev,automotive_and_nev,2025,0,,0,,1.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0018049236517401757,pending,patents=0;smart_factories=1;procurement=pending
Wuhu,Anhui,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2015,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Wuhu,Anhui,electronics,electronics,2025,0,,0,,1.625,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.04721985585105165,pending,patents=0;smart_factories=1;procurement=pending
Wuhu,Anhui,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Wuhu,Anhui,logistics_equipment,logistics_equipment,2022,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wuhu,Anhui,logistics_equipment,logistics_equipment,2023,0,,0,,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wuhu,Anhui,non_metallic_minerals,non_metallic_minerals,2024,0,,0,,0.375,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Wuhu,Anhui,robotics,robotics,2016,0,,0,,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Wuhu,Anhui,semiconductors,semiconductors,2024,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Wuhu,Anhui,shipbuilding,shipbuilding,2017,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Wuhu,Anhui,steel_and_metals,steel_and_metals,2019,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2022,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,construction_machinery,construction_machinery,2021,0,,0,,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.17718666355309134,pending,patents=0;smart_factories=1;procurement=pending
Wuxi,Jiangsu,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Wuxi,Jiangsu,logistics_equipment,logistics_equipment,2018,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,logistics_equipment,logistics_equipment,2019,0,,0,,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,robotics,robotics,2023,0,,0,,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,semiconductors,semiconductors,2020,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,shipbuilding,shipbuilding,2024,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Wuxi,Jiangsu,steel_and_metals,steel_and_metals,2015,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Wuzhong,Ningxia,non_metallic_minerals,non_metallic_minerals,2024,0,,0,,0.375,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Wuzhong,Ningxia,precision_instruments,precision_instruments,2024,0,,0,,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4884428713761782,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,automotive_and_nev,automotive_and_nev,2017,1,2020.0,0,-3.0,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Xi'an,Shaanxi,automotive_and_nev,automotive_and_nev,2024,1,2020.0,1,4.0,1.75,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.7522290033030534,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,automotive_and_nev,automotive_and_nev,2025,1,2020.0,1,5.0,1.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.7522290033030534,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,batteries,batteries,2015,1,2020.0,0,-5.0,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Xi'an,Shaanxi,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2022,1,2020.0,1,2.0,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0.07804391145665762,pending,patents=1;smart_factories=0;procurement=pending
Xi'an,Shaanxi,electrical_machinery,electrical_machinery,2023,1,2020.0,1,3.0,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.568291706484576,pending,patents=1;smart_factories=0;procurement=pending
Xi'an,Shaanxi,electrical_machinery,electrical_machinery,2024,1,2020.0,1,4.0,1.25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3417230053915109,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,electrical_machinery,electrical_machinery,2025,1,2020.0,1,5.0,1.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.3417230053915109,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,industrial_machinery,industrial_machinery,2024,1,2020.0,1,4.0,1.5,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.8204073032542171,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,industrial_machinery,industrial_machinery,2025,1,2020.0,1,5.0,1.5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.8204073032542171,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,pharmaceuticals,pharmaceuticals,2019,1,2020.0,0,-1.0,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Xi'an,Shaanxi,precision_instruments,precision_instruments,2020,1,2020.0,1,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.16693958951763732,pending,patents=1;smart_factories=0;procurement=pending
Xi'an,Shaanxi,shipbuilding,shipbuilding,2024,1,2020.0,1,4.0,1.125,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2919162970579968,pending,patents=0;smart_factories=1;procurement=pending
Xi'an,Shaanxi,shipbuilding,shipbuilding,2025,1,2020.0,1,5.0,1.125,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.018484998151061943,pending,patents=0;smart_factories=1;procurement=pending
Xiamen,Fujian,batteries,batteries,2025,0,,0,,1.875,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.32426100206146685,pending,patents=0;smart_factories=1;procurement=pending
Xiamen,Fujian,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2018,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Xiamen,Fujian,construction_machinery,construction_machinery,2017,0,,0,,0.875,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.286386560034509,pending,patents=1;smart_factories=0;procurement=pending
Xiamen,Fujian,electrical_machinery,electrical_machinery,2024,0,,0,,1.25,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.19429419435942719,pending,patents=0;smart_factories=1;procurement=pending
Xiamen,Fujian,electronics,electronics,2024,0,,0,,1.625,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.4996427419628181,pending,patents=0;smart_factories=1;procurement=pending
Xiamen,Fujian,electronics,electronics,2025,0,,0,,1.625,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2262114430558832,pending,patents=0;smart_factories=1;procurement=pending
Xiamen,Fujian,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Xiamen,Fujian,logistics_equipment,logistics_equipment,2015,0,,0,,1.25,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Xiamen,Fujian,robotics,robotics,2019,0,,0,,1.625,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,0.17934884524201344,pending,patents=1;smart_factories=0;procurement=pending
Xiamen,Fujian,semiconductors,semiconductors,2016,0,,0,,1.875,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Xiamen,Fujian,shipbuilding,shipbuilding,2020,0,,0,,1.125,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,-0.2373617805317172,pending,patents=1;smart_factories=0;procurement=pending
Xiamen,Fujian,steel_and_metals,steel_and_metals,2022,0,,0,,1.25,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.21284939078032128,pending,patents=1;smart_factories=0;procurement=pending
Xiangtan,Hunan,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Xiangyang,Hubei,automotive_and_nev,automotive_and_nev,2024,0,,0,,1.75,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0018049236517401757,pending,patents=0;smart_factories=1;procurement=pending
Xiangyang,Hubei,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Xianyang,Shaanxi,non_metallic_minerals,non_metallic_minerals,2024,0,,0,,0.375,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Xichang,Sichuan,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Xilinhot,Inner Mongolia,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Xingtai,Hebei,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Xinyu,Jiangxi,batteries,batteries,2025,0,,0,,1.875,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.050829703154532,pending,patents=0;smart_factories=1;procurement=pending
Xuchang,Henan,precision_instruments,precision_instruments,2024,0,,0,,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4884428713761782,pending,patents=0;smart_factories=1;procurement=pending
Xuzhou,Jiangsu,automotive_and_nev,automotive_and_nev,2018,0,,0,,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Xuzhou,Jiangsu,batteries,batteries,2016,0,,0,,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Xuzhou,Jiangsu,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2023,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Xuzhou,Jiangsu,construction_machinery,construction_machinery,2025,0,,0,,0.875,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.5129552611275741,pending,patents=0;smart_factories=1;procurement=pending
Xuzhou,Jiangsu,electrical_machinery,electrical_machinery,2015,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Xuzhou,Jiangsu,electrical_machinery,electrical_machinery,2024,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Xuzhou,Jiangsu,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Xuzhou,Jiangsu,pharmaceuticals,pharmaceuticals,2020,0,,0,,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Xuzhou,Jiangsu,precision_instruments,precision_instruments,2021,0,,0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.2618741702831131,pending,patents=1;smart_factories=0;procurement=pending
Yancheng,Jiangsu,electronics,electronics,2025,0,,0,,1.625,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.04721985585105165,pending,patents=0;smart_factories=1;procurement=pending
Yancheng,Jiangsu,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yangzhong,Jiangsu,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yangzhou,Jiangsu,automotive_and_nev,automotive_and_nev,2016,0,,0,,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Yangzhou,Jiangsu,automotive_and_nev,automotive_and_nev,2024,0,,0,,1.75,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0018049236517401757,pending,patents=0;smart_factories=1;procurement=pending
Yangzhou,Jiangsu,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2021,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Yangzhou,Jiangsu,electrical_machinery,electrical_machinery,2022,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Yangzhou,Jiangsu,electrical_machinery,electrical_machinery,2024,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Yangzhou,Jiangsu,electronics,electronics,2025,0,,0,,1.625,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.04721985585105165,pending,patents=0;smart_factories=1;procurement=pending
Yangzhou,Jiangsu,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yangzhou,Jiangsu,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yangzhou,Jiangsu,pharmaceuticals,pharmaceuticals,2018,0,,0,,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Yangzhou,Jiangsu,precision_instruments,precision_instruments,2019,0,,0,,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.2618741702831131,pending,patents=1;smart_factories=0;procurement=pending
Yantai,Shandong,automotive_and_nev,automotive_and_nev,2022,0,,0,,1.75,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.22837362474480527,pending,patents=1;smart_factories=0;procurement=pending
Yantai,Shandong,batteries,batteries,2020,0,,0,,1.875,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,,0.2773984042475971,pending,patents=1;smart_factories=0;procurement=pending
Yantai,Shandong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2016,0,,0,,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,-0.45797328829428047,pending,patents=1;smart_factories=0;procurement=pending
Yantai,Shandong,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2025,0,,0,,1.25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Yantai,Shandong,electrical_machinery,electrical_machinery,2017,0,,0,,1.25,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Yantai,Shandong,electrical_machinery,electrical_machinery,2019,0,,0,,1.25,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.03227450673363792,pending,patents=1;smart_factories=0;procurement=pending
Yantai,Shandong,pharmaceuticals,pharmaceuticals,2024,0,,0,,1.625,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,-0.1393122215261335,pending,patents=1;smart_factories=0;procurement=pending
Yibin,Sichuan,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yichang,Hubei,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,0,,0,,1.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Yichang,Hubei,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2025,0,,0,,1.25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Yichang,Hubei,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yichang,Hubei,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yinchuan,Ningxia,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,0,,0,,1.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Yinchuan,Ningxia,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2025,0,,0,,1.25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Yinchuan,Ningxia,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yingtan,Jiangxi,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yingtan,Jiangxi,steel_and_metals,steel_and_metals,2024,0,,0,,1.25,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Yingtan,Jiangxi,steel_and_metals,steel_and_metals,2025,0,,0,,1.25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.4394180918733864,pending,patents=0;smart_factories=1;procurement=pending
Yixing,Jiangsu,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yueyang,Hunan,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2024,0,,0,,1.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Yulin,Shaanxi,chemicals_and_petrochemicals,chemicals_and_petrochemicals,2025,0,,0,,1.25,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Yulin,Shaanxi,industrial_machinery,industrial_machinery,2024,0,,0,,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Yulin,Shaanxi,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.0962446353538435,pending,patents=0;smart_factories=1;procurement=pending
Zaozhuang,Shandong,food_processing,food_processing,2024,0,,0,,0.5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,-0.6845419893873456,pending,patents=0;smart_factories=1;procurement=pending
Zhangjiagang,Jiangsu,industrial_machinery,industrial_machinery,2025,0,,0,,1.5,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.17718666355309134,pending,patents=0;smart_factories=1;procurement=pending
